ID,Cost,Energy,Capacity,Safety,Choice,Treated,Option 
545,400000,0.7,600,70,0,1,1
545,450000,0.8,500,80,1,1,2
545,,,,,0,1,3
545,450000,0.5,700,70,0,1,1
545,500000,0.6,500,80,1,1,2
545,,,,,0,1,3
545,400000,0.7,500,90,1,1,1
545,500000,0.4,400,80,0,1,2
545,,,,,0,1,3
545,450000,0.5,600,80,0,1,1
545,350000,0.8,700,90,1,1,2
545,,,,,0,1,3
545,400000,0.6,400,90,1,1,1
545,500000,0.8,500,80,0,1,2
545,,,,,0,1,3
545,500000,0.6,400,90,1,1,1
545,450000,0.5,500,70,0,1,2
545,,,,,0,1,3
545,450000,0.6,400,70,0,1,1
545,500000,0.4,500,80,1,1,2
545,,,,,0,1,3
545,400000,0.6,400,70,0,1,1
545,450000,0.7,700,90,1,1,2
545,,,,,0,1,3
1,450000,0.8,400,90,0,0,1
1,400000,0.7,700,70,1,0,2
1,,,,,0,0,3
1,450000,0.7,600,80,0,0,1
1,350000,0.6,500,70,1,0,2
1,,,,,0,0,3
1,450000,0.6,600,70,1,0,1
1,500000,0.7,400,80,0,0,2
1,,,,,0,0,3
1,400000,0.8,600,70,0,0,1
1,450000,0.4,400,90,1,0,2
1,,,,,0,0,3
1,400000,0.6,500,80,0,0,1
1,350000,0.8,400,70,1,0,2
1,,,,,0,0,3
1,500000,0.7,600,70,0,0,1
1,400000,0.5,400,80,1,0,2
1,,,,,0,0,3
1,500000,0.6,600,90,0,0,1
1,400000,0.7,400,80,1,0,2
1,,,,,0,0,3
1,500000,0.5,600,70,0,0,1
1,450000,0.7,500,80,1,0,2
1,,,,,0,0,3
2,450000,0.8,400,90,0,0,1
2,400000,0.7,700,70,1,0,2
2,,,,,0,0,3
2,450000,0.7,600,80,1,0,1
2,350000,0.6,500,70,0,0,2
2,,,,,0,0,3
2,450000,0.6,600,70,1,0,1
2,500000,0.7,400,80,0,0,2
2,,,,,0,0,3
2,400000,0.8,600,70,0,0,1
2,450000,0.4,400,90,1,0,2
2,,,,,0,0,3
2,400000,0.6,500,80,1,0,1
2,350000,0.8,400,70,0,0,2
2,,,,,0,0,3
2,500000,0.7,600,70,0,0,1
2,400000,0.5,400,80,1,0,2
2,,,,,0,0,3
2,500000,0.6,600,90,1,0,1
2,400000,0.7,400,80,0,0,2
2,,,,,0,0,3
2,500000,0.5,600,70,1,0,1
2,450000,0.7,500,80,0,0,2
2,,,,,0,0,3
3,450000,0.8,400,90,0,0,1
3,400000,0.7,700,70,1,0,2
3,,,,,0,0,3
3,450000,0.7,600,80,0,0,1
3,350000,0.6,500,70,1,0,2
3,,,,,0,0,3
3,450000,0.6,600,70,1,0,1
3,500000,0.7,400,80,0,0,2
3,,,,,0,0,3
3,400000,0.8,600,70,0,0,1
3,450000,0.4,400,90,1,0,2
3,,,,,0,0,3
3,400000,0.6,500,80,1,0,1
3,350000,0.8,400,70,0,0,2
3,,,,,0,0,3
3,500000,0.7,600,70,0,0,1
3,400000,0.5,400,80,1,0,2
3,,,,,0,0,3
3,500000,0.6,600,90,1,0,1
3,400000,0.7,400,80,0,0,2
3,,,,,0,0,3
3,500000,0.5,600,70,1,0,1
3,450000,0.7,500,80,0,0,2
3,,,,,0,0,3
4,450000,0.8,400,90,0,0,1
4,400000,0.7,700,70,1,0,2
4,,,,,0,0,3
4,450000,0.7,600,80,0,0,1
4,350000,0.6,500,70,1,0,2
4,,,,,0,0,3
4,450000,0.6,600,70,1,0,1
4,500000,0.7,400,80,0,0,2
4,,,,,0,0,3
4,400000,0.8,600,70,0,0,1
4,450000,0.4,400,90,1,0,2
4,,,,,0,0,3
4,400000,0.6,500,80,1,0,1
4,350000,0.8,400,70,0,0,2
4,,,,,0,0,3
4,500000,0.7,600,70,1,0,1
4,400000,0.5,400,80,0,0,2
4,,,,,0,0,3
4,500000,0.6,600,90,1,0,1
4,400000,0.7,400,80,0,0,2
4,,,,,0,0,3
4,500000,0.5,600,70,1,0,1
4,450000,0.7,500,80,0,0,2
4,,,,,0,0,3
5,450000,0.8,400,90,0,0,1
5,400000,0.7,700,70,1,0,2
5,,,,,0,0,3
5,450000,0.7,600,80,0,0,1
5,350000,0.6,500,70,1,0,2
5,,,,,0,0,3
5,450000,0.6,600,70,1,0,1
5,500000,0.7,400,80,0,0,2
5,,,,,0,0,3
5,400000,0.8,600,70,0,0,1
5,450000,0.4,400,90,1,0,2
5,,,,,0,0,3
5,400000,0.6,500,80,0,0,1
5,350000,0.8,400,70,1,0,2
5,,,,,0,0,3
5,500000,0.7,600,70,0,0,1
5,400000,0.5,400,80,1,0,2
5,,,,,0,0,3
5,500000,0.6,600,90,0,0,1
5,400000,0.7,400,80,1,0,2
5,,,,,0,0,3
5,500000,0.5,600,70,0,0,1
5,450000,0.7,500,80,1,0,2
5,,,,,0,0,3
6,450000,0.8,400,90,0,0,1
6,400000,0.7,700,70,1,0,2
6,,,,,0,0,3
6,450000,0.7,600,80,0,0,1
6,350000,0.6,500,70,1,0,2
6,,,,,0,0,3
6,450000,0.6,600,70,1,0,1
6,500000,0.7,400,80,0,0,2
6,,,,,0,0,3
6,400000,0.8,600,70,0,0,1
6,450000,0.4,400,90,1,0,2
6,,,,,0,0,3
6,400000,0.6,500,80,1,0,1
6,350000,0.8,400,70,0,0,2
6,,,,,0,0,3
6,500000,0.7,600,70,0,0,1
6,400000,0.5,400,80,1,0,2
6,,,,,0,0,3
6,500000,0.6,600,90,0,0,1
6,400000,0.7,400,80,1,0,2
6,,,,,0,0,3
6,500000,0.5,600,70,1,0,1
6,450000,0.7,500,80,0,0,2
6,,,,,0,0,3
7,450000,0.8,400,90,0,0,1
7,400000,0.7,700,70,0,0,2
7,,,,,1,0,3
7,450000,0.7,600,80,0,0,1
7,350000,0.6,500,70,0,0,2
7,,,,,1,0,3
7,450000,0.6,600,70,0,0,1
7,500000,0.7,400,80,0,0,2
7,,,,,1,0,3
7,400000,0.8,600,70,0,0,1
7,450000,0.4,400,90,1,0,2
7,,,,,0,0,3
7,400000,0.6,500,80,1,0,1
7,350000,0.8,400,70,0,0,2
7,,,,,0,0,3
7,500000,0.7,600,70,0,0,1
7,400000,0.5,400,80,1,0,2
7,,,,,0,0,3
7,500000,0.6,600,90,1,0,1
7,400000,0.7,400,80,0,0,2
7,,,,,0,0,3
7,500000,0.5,600,70,1,0,1
7,450000,0.7,500,80,0,0,2
7,,,,,0,0,3
8,450000,0.8,400,90,0,0,1
8,400000,0.7,700,70,1,0,2
8,,,,,0,0,3
8,450000,0.7,600,80,0,0,1
8,350000,0.6,500,70,1,0,2
8,,,,,0,0,3
8,450000,0.6,600,70,0,0,1
8,500000,0.7,400,80,0,0,2
8,,,,,1,0,3
8,400000,0.8,600,70,0,0,1
8,450000,0.4,400,90,1,0,2
8,,,,,0,0,3
8,400000,0.6,500,80,1,0,1
8,350000,0.8,400,70,0,0,2
8,,,,,0,0,3
8,500000,0.7,600,70,0,0,1
8,400000,0.5,400,80,0,0,2
8,,,,,1,0,3
8,500000,0.6,600,90,0,0,1
8,400000,0.7,400,80,1,0,2
8,,,,,0,0,3
8,500000,0.5,600,70,1,0,1
8,450000,0.7,500,80,0,0,2
8,,,,,0,0,3
9,450000,0.8,400,90,0,0,1
9,400000,0.7,700,70,0,0,2
9,,,,,1,0,3
9,450000,0.7,600,80,1,0,1
9,350000,0.6,500,70,0,0,2
9,,,,,0,0,3
9,450000,0.6,600,70,0,0,1
9,500000,0.7,400,80,1,0,2
9,,,,,0,0,3
9,400000,0.8,600,70,0,0,1
9,450000,0.4,400,90,1,0,2
9,,,,,0,0,3
9,400000,0.6,500,80,1,0,1
9,350000,0.8,400,70,0,0,2
9,,,,,0,0,3
9,500000,0.7,600,70,0,0,1
9,400000,0.5,400,80,1,0,2
9,,,,,0,0,3
9,500000,0.6,600,90,1,0,1
9,400000,0.7,400,80,0,0,2
9,,,,,0,0,3
9,500000,0.5,600,70,0,0,1
9,450000,0.7,500,80,1,0,2
9,,,,,0,0,3
10,450000,0.8,400,90,0,0,1
10,400000,0.7,700,70,1,0,2
10,,,,,0,0,3
10,450000,0.7,600,80,0,0,1
10,350000,0.6,500,70,1,0,2
10,,,,,0,0,3
10,450000,0.6,600,70,1,0,1
10,500000,0.7,400,80,0,0,2
10,,,,,0,0,3
10,400000,0.8,600,70,0,0,1
10,450000,0.4,400,90,1,0,2
10,,,,,0,0,3
10,400000,0.6,500,80,1,0,1
10,350000,0.8,400,70,0,0,2
10,,,,,0,0,3
10,500000,0.7,600,70,0,0,1
10,400000,0.5,400,80,1,0,2
10,,,,,0,0,3
10,500000,0.6,600,90,0,0,1
10,400000,0.7,400,80,1,0,2
10,,,,,0,0,3
10,500000,0.5,600,70,1,0,1
10,450000,0.7,500,80,0,0,2
10,,,,,0,0,3
11,450000,0.8,400,90,0,0,1
11,400000,0.7,700,70,0,0,2
11,,,,,1,0,3
11,450000,0.7,600,80,1,0,1
11,350000,0.6,500,70,0,0,2
11,,,,,0,0,3
11,450000,0.6,600,70,1,0,1
11,500000,0.7,400,80,0,0,2
11,,,,,0,0,3
11,400000,0.8,600,70,1,0,1
11,450000,0.4,400,90,0,0,2
11,,,,,0,0,3
11,400000,0.6,500,80,1,0,1
11,350000,0.8,400,70,0,0,2
11,,,,,0,0,3
11,500000,0.7,600,70,1,0,1
11,400000,0.5,400,80,0,0,2
11,,,,,0,0,3
11,500000,0.6,600,90,1,0,1
11,400000,0.7,400,80,0,0,2
11,,,,,0,0,3
11,500000,0.5,600,70,0,0,1
11,450000,0.7,500,80,0,0,2
11,,,,,1,0,3
12,450000,0.8,400,90,1,0,1
12,400000,0.7,700,70,0,0,2
12,,,,,0,0,3
12,450000,0.7,600,80,1,0,1
12,350000,0.6,500,70,0,0,2
12,,,,,0,0,3
12,450000,0.6,600,70,0,0,1
12,500000,0.7,400,80,1,0,2
12,,,,,0,0,3
12,400000,0.8,600,70,0,0,1
12,450000,0.4,400,90,1,0,2
12,,,,,0,0,3
12,400000,0.6,500,80,1,0,1
12,350000,0.8,400,70,0,0,2
12,,,,,0,0,3
12,500000,0.7,600,70,0,0,1
12,400000,0.5,400,80,1,0,2
12,,,,,0,0,3
12,500000,0.6,600,90,1,0,1
12,400000,0.7,400,80,0,0,2
12,,,,,0,0,3
12,500000,0.5,600,70,1,0,1
12,450000,0.7,500,80,0,0,2
12,,,,,0,0,3
13,450000,0.8,400,90,0,0,1
13,400000,0.7,700,70,1,0,2
13,,,,,0,0,3
13,450000,0.7,600,80,0,0,1
13,350000,0.6,500,70,1,0,2
13,,,,,0,0,3
13,450000,0.6,600,70,1,0,1
13,500000,0.7,400,80,0,0,2
13,,,,,0,0,3
13,400000,0.8,600,70,1,0,1
13,450000,0.4,400,90,0,0,2
13,,,,,0,0,3
13,400000,0.6,500,80,1,0,1
13,350000,0.8,400,70,0,0,2
13,,,,,0,0,3
13,500000,0.7,600,70,1,0,1
13,400000,0.5,400,80,0,0,2
13,,,,,0,0,3
13,500000,0.6,600,90,1,0,1
13,400000,0.7,400,80,0,0,2
13,,,,,0,0,3
13,500000,0.5,600,70,1,0,1
13,450000,0.7,500,80,0,0,2
13,,,,,0,0,3
14,450000,0.8,400,90,1,0,1
14,400000,0.7,700,70,0,0,2
14,,,,,0,0,3
14,450000,0.7,600,80,1,0,1
14,350000,0.6,500,70,0,0,2
14,,,,,0,0,3
14,450000,0.6,600,70,0,0,1
14,500000,0.7,400,80,1,0,2
14,,,,,0,0,3
14,400000,0.8,600,70,0,0,1
14,450000,0.4,400,90,1,0,2
14,,,,,0,0,3
14,400000,0.6,500,80,1,0,1
14,350000,0.8,400,70,0,0,2
14,,,,,0,0,3
14,500000,0.7,600,70,0,0,1
14,400000,0.5,400,80,1,0,2
14,,,,,0,0,3
14,500000,0.6,600,90,1,0,1
14,400000,0.7,400,80,0,0,2
14,,,,,0,0,3
14,500000,0.5,600,70,0,0,1
14,450000,0.7,500,80,1,0,2
14,,,,,0,0,3
15,450000,0.8,400,90,1,0,1
15,400000,0.7,700,70,0,0,2
15,,,,,0,0,3
15,450000,0.7,600,80,1,0,1
15,350000,0.6,500,70,0,0,2
15,,,,,0,0,3
15,450000,0.6,600,70,0,0,1
15,500000,0.7,400,80,1,0,2
15,,,,,0,0,3
15,400000,0.8,600,70,0,0,1
15,450000,0.4,400,90,1,0,2
15,,,,,0,0,3
15,400000,0.6,500,80,1,0,1
15,350000,0.8,400,70,0,0,2
15,,,,,0,0,3
15,500000,0.7,600,70,0,0,1
15,400000,0.5,400,80,1,0,2
15,,,,,0,0,3
15,500000,0.6,600,90,1,0,1
15,400000,0.7,400,80,0,0,2
15,,,,,0,0,3
15,500000,0.5,600,70,0,0,1
15,450000,0.7,500,80,1,0,2
15,,,,,0,0,3
16,450000,0.8,400,90,0,0,1
16,400000,0.7,700,70,1,0,2
16,,,,,0,0,3
16,450000,0.7,600,80,1,0,1
16,350000,0.6,500,70,0,0,2
16,,,,,0,0,3
16,450000,0.6,600,70,1,0,1
16,500000,0.7,400,80,0,0,2
16,,,,,0,0,3
16,400000,0.8,600,70,0,0,1
16,450000,0.4,400,90,1,0,2
16,,,,,0,0,3
16,400000,0.6,500,80,1,0,1
16,350000,0.8,400,70,0,0,2
16,,,,,0,0,3
16,500000,0.7,600,70,0,0,1
16,400000,0.5,400,80,1,0,2
16,,,,,0,0,3
16,500000,0.6,600,90,1,0,1
16,400000,0.7,400,80,0,0,2
16,,,,,0,0,3
16,500000,0.5,600,70,1,0,1
16,450000,0.7,500,80,0,0,2
16,,,,,0,0,3
17,450000,0.8,400,90,0,0,1
17,400000,0.7,700,70,1,0,2
17,,,,,0,0,3
17,450000,0.7,600,80,0,0,1
17,350000,0.6,500,70,1,0,2
17,,,,,0,0,3
17,450000,0.6,600,70,1,0,1
17,500000,0.7,400,80,0,0,2
17,,,,,0,0,3
17,400000,0.8,600,70,0,0,1
17,450000,0.4,400,90,1,0,2
17,,,,,0,0,3
17,400000,0.6,500,80,1,0,1
17,350000,0.8,400,70,0,0,2
17,,,,,0,0,3
17,500000,0.7,600,70,0,0,1
17,400000,0.5,400,80,1,0,2
17,,,,,0,0,3
17,500000,0.6,600,90,1,0,1
17,400000,0.7,400,80,0,0,2
17,,,,,0,0,3
17,500000,0.5,600,70,1,0,1
17,450000,0.7,500,80,0,0,2
17,,,,,0,0,3
18,450000,0.8,400,90,0,0,1
18,400000,0.7,700,70,1,0,2
18,,,,,0,0,3
18,450000,0.7,600,80,0,0,1
18,350000,0.6,500,70,1,0,2
18,,,,,0,0,3
18,450000,0.6,600,70,1,0,1
18,500000,0.7,400,80,0,0,2
18,,,,,0,0,3
18,400000,0.8,600,70,0,0,1
18,450000,0.4,400,90,1,0,2
18,,,,,0,0,3
18,400000,0.6,500,80,1,0,1
18,350000,0.8,400,70,0,0,2
18,,,,,0,0,3
18,500000,0.7,600,70,0,0,1
18,400000,0.5,400,80,1,0,2
18,,,,,0,0,3
18,500000,0.6,600,90,1,0,1
18,400000,0.7,400,80,0,0,2
18,,,,,0,0,3
18,500000,0.5,600,70,1,0,1
18,450000,0.7,500,80,0,0,2
18,,,,,0,0,3
19,450000,0.8,400,90,1,0,1
19,400000,0.7,700,70,0,0,2
19,,,,,0,0,3
19,450000,0.7,600,80,1,0,1
19,350000,0.6,500,70,0,0,2
19,,,,,0,0,3
19,450000,0.6,600,70,0,0,1
19,500000,0.7,400,80,1,0,2
19,,,,,0,0,3
19,400000,0.8,600,70,0,0,1
19,450000,0.4,400,90,1,0,2
19,,,,,0,0,3
19,400000,0.6,500,80,1,0,1
19,350000,0.8,400,70,0,0,2
19,,,,,0,0,3
19,500000,0.7,600,70,0,0,1
19,400000,0.5,400,80,1,0,2
19,,,,,0,0,3
19,500000,0.6,600,90,0,0,1
19,400000,0.7,400,80,1,0,2
19,,,,,0,0,3
19,500000,0.5,600,70,1,0,1
19,450000,0.7,500,80,0,0,2
19,,,,,0,0,3
20,450000,0.8,400,90,1,0,1
20,400000,0.7,700,70,0,0,2
20,,,,,0,0,3
20,450000,0.7,600,80,0,0,1
20,350000,0.6,500,70,1,0,2
20,,,,,0,0,3
20,450000,0.6,600,70,0,0,1
20,500000,0.7,400,80,1,0,2
20,,,,,0,0,3
20,400000,0.8,600,70,0,0,1
20,450000,0.4,400,90,1,0,2
20,,,,,0,0,3
20,400000,0.6,500,80,1,0,1
20,350000,0.8,400,70,0,0,2
20,,,,,0,0,3
20,500000,0.7,600,70,0,0,1
20,400000,0.5,400,80,1,0,2
20,,,,,0,0,3
20,500000,0.6,600,90,1,0,1
20,400000,0.7,400,80,0,0,2
20,,,,,0,0,3
20,500000,0.5,600,70,0,0,1
20,450000,0.7,500,80,1,0,2
20,,,,,0,0,3
21,450000,0.8,400,90,0,0,1
21,400000,0.7,700,70,1,0,2
21,,,,,0,0,3
21,450000,0.7,600,80,0,0,1
21,350000,0.6,500,70,1,0,2
21,,,,,0,0,3
21,450000,0.6,600,70,1,0,1
21,500000,0.7,400,80,0,0,2
21,,,,,0,0,3
21,400000,0.8,600,70,0,0,1
21,450000,0.4,400,90,1,0,2
21,,,,,0,0,3
21,400000,0.6,500,80,0,0,1
21,350000,0.8,400,70,1,0,2
21,,,,,0,0,3
21,500000,0.7,600,70,0,0,1
21,400000,0.5,400,80,1,0,2
21,,,,,0,0,3
21,500000,0.6,600,90,0,0,1
21,400000,0.7,400,80,1,0,2
21,,,,,0,0,3
21,500000,0.5,600,70,0,0,1
21,450000,0.7,500,80,1,0,2
21,,,,,0,0,3
22,450000,0.8,400,90,0,0,1
22,400000,0.7,700,70,1,0,2
22,,,,,0,0,3
22,450000,0.7,600,80,0,0,1
22,350000,0.6,500,70,1,0,2
22,,,,,0,0,3
22,450000,0.6,600,70,1,0,1
22,500000,0.7,400,80,0,0,2
22,,,,,0,0,3
22,400000,0.8,600,70,0,0,1
22,450000,0.4,400,90,1,0,2
22,,,,,0,0,3
22,400000,0.6,500,80,1,0,1
22,350000,0.8,400,70,0,0,2
22,,,,,0,0,3
22,500000,0.7,600,70,0,0,1
22,400000,0.5,400,80,1,0,2
22,,,,,0,0,3
22,500000,0.6,600,90,0,0,1
22,400000,0.7,400,80,1,0,2
22,,,,,0,0,3
22,500000,0.5,600,70,1,0,1
22,450000,0.7,500,80,0,0,2
22,,,,,0,0,3
23,450000,0.8,400,90,0,0,1
23,400000,0.7,700,70,1,0,2
23,,,,,0,0,3
23,450000,0.7,600,80,0,0,1
23,350000,0.6,500,70,1,0,2
23,,,,,0,0,3
23,450000,0.6,600,70,0,0,1
23,500000,0.7,400,80,1,0,2
23,,,,,0,0,3
23,400000,0.8,600,70,0,0,1
23,450000,0.4,400,90,1,0,2
23,,,,,0,0,3
23,400000,0.6,500,80,1,0,1
23,350000,0.8,400,70,0,0,2
23,,,,,0,0,3
23,500000,0.7,600,70,0,0,1
23,400000,0.5,400,80,1,0,2
23,,,,,0,0,3
23,500000,0.6,600,90,0,0,1
23,400000,0.7,400,80,1,0,2
23,,,,,0,0,3
23,500000,0.5,600,70,0,0,1
23,450000,0.7,500,80,1,0,2
23,,,,,0,0,3
24,450000,0.8,400,90,0,0,1
24,400000,0.7,700,70,1,0,2
24,,,,,0,0,3
24,450000,0.7,600,80,0,0,1
24,350000,0.6,500,70,1,0,2
24,,,,,0,0,3
24,450000,0.6,600,70,1,0,1
24,500000,0.7,400,80,0,0,2
24,,,,,0,0,3
24,400000,0.8,600,70,0,0,1
24,450000,0.4,400,90,1,0,2
24,,,,,0,0,3
24,400000,0.6,500,80,1,0,1
24,350000,0.8,400,70,0,0,2
24,,,,,0,0,3
24,500000,0.7,600,70,0,0,1
24,400000,0.5,400,80,1,0,2
24,,,,,0,0,3
24,500000,0.6,600,90,1,0,1
24,400000,0.7,400,80,0,0,2
24,,,,,0,0,3
24,500000,0.5,600,70,1,0,1
24,450000,0.7,500,80,0,0,2
24,,,,,0,0,3
25,450000,0.8,400,90,0,0,1
25,400000,0.7,700,70,1,0,2
25,,,,,0,0,3
25,450000,0.7,600,80,0,0,1
25,350000,0.6,500,70,1,0,2
25,,,,,0,0,3
25,450000,0.6,600,70,1,0,1
25,500000,0.7,400,80,0,0,2
25,,,,,0,0,3
25,400000,0.8,600,70,0,0,1
25,450000,0.4,400,90,1,0,2
25,,,,,0,0,3
25,400000,0.6,500,80,1,0,1
25,350000,0.8,400,70,0,0,2
25,,,,,0,0,3
25,500000,0.7,600,70,0,0,1
25,400000,0.5,400,80,1,0,2
25,,,,,0,0,3
25,500000,0.6,600,90,1,0,1
25,400000,0.7,400,80,0,0,2
25,,,,,0,0,3
25,500000,0.5,600,70,1,0,1
25,450000,0.7,500,80,0,0,2
25,,,,,0,0,3
26,450000,0.8,400,90,0,0,1
26,400000,0.7,700,70,0,0,2
26,,,,,1,0,3
26,450000,0.7,600,80,0,0,1
26,350000,0.6,500,70,1,0,2
26,,,,,0,0,3
26,450000,0.6,600,70,0,0,1
26,500000,0.7,400,80,0,0,2
26,,,,,1,0,3
26,400000,0.8,600,70,0,0,1
26,450000,0.4,400,90,1,0,2
26,,,,,0,0,3
26,400000,0.6,500,80,1,0,1
26,350000,0.8,400,70,0,0,2
26,,,,,0,0,3
26,500000,0.7,600,70,0,0,1
26,400000,0.5,400,80,0,0,2
26,,,,,1,0,3
26,500000,0.6,600,90,0,0,1
26,400000,0.7,400,80,0,0,2
26,,,,,1,0,3
26,500000,0.5,600,70,0,0,1
26,450000,0.7,500,80,0,0,2
26,,,,,1,0,3
27,450000,0.8,400,90,0,0,1
27,400000,0.7,700,70,1,0,2
27,,,,,0,0,3
27,450000,0.7,600,80,0,0,1
27,350000,0.6,500,70,1,0,2
27,,,,,0,0,3
27,450000,0.6,600,70,1,0,1
27,500000,0.7,400,80,0,0,2
27,,,,,0,0,3
27,400000,0.8,600,70,0,0,1
27,450000,0.4,400,90,1,0,2
27,,,,,0,0,3
27,400000,0.6,500,80,1,0,1
27,350000,0.8,400,70,0,0,2
27,,,,,0,0,3
27,500000,0.7,600,70,0,0,1
27,400000,0.5,400,80,1,0,2
27,,,,,0,0,3
27,500000,0.6,600,90,1,0,1
27,400000,0.7,400,80,0,0,2
27,,,,,0,0,3
27,500000,0.5,600,70,0,0,1
27,450000,0.7,500,80,0,0,2
27,,,,,1,0,3
28,450000,0.8,400,90,0,0,1
28,400000,0.7,700,70,1,0,2
28,,,,,0,0,3
28,450000,0.7,600,80,0,0,1
28,350000,0.6,500,70,1,0,2
28,,,,,0,0,3
28,450000,0.6,600,70,1,0,1
28,500000,0.7,400,80,0,0,2
28,,,,,0,0,3
28,400000,0.8,600,70,0,0,1
28,450000,0.4,400,90,1,0,2
28,,,,,0,0,3
28,400000,0.6,500,80,1,0,1
28,350000,0.8,400,70,0,0,2
28,,,,,0,0,3
28,500000,0.7,600,70,0,0,1
28,400000,0.5,400,80,1,0,2
28,,,,,0,0,3
28,500000,0.6,600,90,1,0,1
28,400000,0.7,400,80,0,0,2
28,,,,,0,0,3
28,500000,0.5,600,70,1,0,1
28,450000,0.7,500,80,0,0,2
28,,,,,0,0,3
29,450000,0.8,400,90,0,0,1
29,400000,0.7,700,70,1,0,2
29,,,,,0,0,3
29,450000,0.7,600,80,0,0,1
29,350000,0.6,500,70,1,0,2
29,,,,,0,0,3
29,450000,0.6,600,70,1,0,1
29,500000,0.7,400,80,0,0,2
29,,,,,0,0,3
29,400000,0.8,600,70,0,0,1
29,450000,0.4,400,90,1,0,2
29,,,,,0,0,3
29,400000,0.6,500,80,1,0,1
29,350000,0.8,400,70,0,0,2
29,,,,,0,0,3
29,500000,0.7,600,70,0,0,1
29,400000,0.5,400,80,1,0,2
29,,,,,0,0,3
29,500000,0.6,600,90,1,0,1
29,400000,0.7,400,80,0,0,2
29,,,,,0,0,3
29,500000,0.5,600,70,1,0,1
29,450000,0.7,500,80,0,0,2
29,,,,,0,0,3
30,450000,0.8,400,90,0,0,1
30,400000,0.7,700,70,1,0,2
30,,,,,0,0,3
30,450000,0.7,600,80,1,0,1
30,350000,0.6,500,70,0,0,2
30,,,,,0,0,3
30,450000,0.6,600,70,1,0,1
30,500000,0.7,400,80,0,0,2
30,,,,,0,0,3
30,400000,0.8,600,70,1,0,1
30,450000,0.4,400,90,0,0,2
30,,,,,0,0,3
30,400000,0.6,500,80,1,0,1
30,350000,0.8,400,70,0,0,2
30,,,,,0,0,3
30,500000,0.7,600,70,1,0,1
30,400000,0.5,400,80,0,0,2
30,,,,,0,0,3
30,500000,0.6,600,90,1,0,1
30,400000,0.7,400,80,0,0,2
30,,,,,0,0,3
30,500000,0.5,600,70,1,0,1
30,450000,0.7,500,80,0,0,2
30,,,,,0,0,3
31,450000,0.8,400,90,1,0,1
31,400000,0.7,700,70,0,0,2
31,,,,,0,0,3
31,450000,0.7,600,80,1,0,1
31,350000,0.6,500,70,0,0,2
31,,,,,0,0,3
31,450000,0.6,600,70,0,0,1
31,500000,0.7,400,80,1,0,2
31,,,,,0,0,3
31,400000,0.8,600,70,0,0,1
31,450000,0.4,400,90,1,0,2
31,,,,,0,0,3
31,400000,0.6,500,80,1,0,1
31,350000,0.8,400,70,0,0,2
31,,,,,0,0,3
31,500000,0.7,600,70,0,0,1
31,400000,0.5,400,80,1,0,2
31,,,,,0,0,3
31,500000,0.6,600,90,1,0,1
31,400000,0.7,400,80,0,0,2
31,,,,,0,0,3
31,500000,0.5,600,70,0,0,1
31,450000,0.7,500,80,1,0,2
31,,,,,0,0,3
32,450000,0.8,400,90,0,0,1
32,400000,0.7,700,70,1,0,2
32,,,,,0,0,3
32,450000,0.7,600,80,0,0,1
32,350000,0.6,500,70,1,0,2
32,,,,,0,0,3
32,450000,0.6,600,70,1,0,1
32,500000,0.7,400,80,0,0,2
32,,,,,0,0,3
32,400000,0.8,600,70,0,0,1
32,450000,0.4,400,90,1,0,2
32,,,,,0,0,3
32,400000,0.6,500,80,1,0,1
32,350000,0.8,400,70,0,0,2
32,,,,,0,0,3
32,500000,0.7,600,70,0,0,1
32,400000,0.5,400,80,1,0,2
32,,,,,0,0,3
32,500000,0.6,600,90,0,0,1
32,400000,0.7,400,80,0,0,2
32,,,,,1,0,3
32,500000,0.5,600,70,0,0,1
32,450000,0.7,500,80,1,0,2
32,,,,,0,0,3
33,450000,0.8,400,90,0,0,1
33,400000,0.7,700,70,1,0,2
33,,,,,0,0,3
33,450000,0.7,600,80,1,0,1
33,350000,0.6,500,70,0,0,2
33,,,,,0,0,3
33,450000,0.6,600,70,0,0,1
33,500000,0.7,400,80,1,0,2
33,,,,,0,0,3
33,400000,0.8,600,70,0,0,1
33,450000,0.4,400,90,1,0,2
33,,,,,0,0,3
33,400000,0.6,500,80,1,0,1
33,350000,0.8,400,70,0,0,2
33,,,,,0,0,3
33,500000,0.7,600,70,0,0,1
33,400000,0.5,400,80,1,0,2
33,,,,,0,0,3
33,500000,0.6,600,90,1,0,1
33,400000,0.7,400,80,0,0,2
33,,,,,0,0,3
33,500000,0.5,600,70,1,0,1
33,450000,0.7,500,80,0,0,2
33,,,,,0,0,3
34,450000,0.8,400,90,0,0,1
34,400000,0.7,700,70,1,0,2
34,,,,,0,0,3
34,450000,0.7,600,80,1,0,1
34,350000,0.6,500,70,0,0,2
34,,,,,0,0,3
34,450000,0.6,600,70,0,0,1
34,500000,0.7,400,80,1,0,2
34,,,,,0,0,3
34,400000,0.8,600,70,0,0,1
34,450000,0.4,400,90,1,0,2
34,,,,,0,0,3
34,400000,0.6,500,80,1,0,1
34,350000,0.8,400,70,0,0,2
34,,,,,0,0,3
34,500000,0.7,600,70,0,0,1
34,400000,0.5,400,80,1,0,2
34,,,,,0,0,3
34,500000,0.6,600,90,1,0,1
34,400000,0.7,400,80,0,0,2
34,,,,,0,0,3
