resp_id,version,task,alt,Y,d_att1_2,d_att2_2,d_att3_2,d_att4_2,d_att5_2,d_att5_3,d_att5_4,d_att6_2,d_att6_3,d_att7_2,d_att8_2,d_att8_3,d_att9_2,d_att9_3,d_att9_4,d_att10_2,d_att10_3,optout,
186,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,
186,1,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,
186,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,2,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,
186,1,2,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,
186,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,3,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,
186,1,3,2,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,
186,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,4,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,
186,1,4,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,
186,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,
186,1,5,2,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,
186,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,6,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,
186,1,6,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,
186,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,7,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,
186,1,7,2,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
186,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,8,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
186,1,8,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
186,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,9,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,
186,1,9,2,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,
186,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,10,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,
186,1,10,2,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,
186,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,11,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,
186,1,11,2,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,
186,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,12,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,
186,1,12,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,
186,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,13,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
186,1,13,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,
186,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,14,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
186,1,14,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,
186,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,15,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,
186,1,15,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
186,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,16,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,
186,1,16,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
186,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,17,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,
186,1,17,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,
186,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
186,1,18,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,
186,1,18,2,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,
186,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,
187,3,1,2,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,
187,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,
187,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
187,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,3,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,
187,3,3,2,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,
187,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,4,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,
187,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,
187,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,5,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
187,3,5,2,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,
187,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
187,3,6,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,
187,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,7,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,
187,3,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,
187,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,8,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,
187,3,8,2,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,
187,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,9,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,
187,3,9,2,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,
187,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,10,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,
187,3,10,2,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,
187,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,11,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
187,3,11,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,
187,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,12,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,
187,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,
187,3,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,13,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,
187,3,13,2,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,
187,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,14,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,
187,3,14,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,
187,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,15,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,
187,3,15,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,
187,3,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,16,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,
187,3,16,2,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,
187,3,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,17,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
187,3,17,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,
187,3,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
187,3,18,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,
187,3,18,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,
187,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,
188,4,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,
188,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,
188,4,2,2,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,
188,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
188,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
188,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,4,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,
188,4,4,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,
188,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,5,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,
188,4,5,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,
188,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
188,4,6,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
188,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,7,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,
188,4,7,2,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,
188,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,8,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,
188,4,8,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,
188,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,9,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,
188,4,9,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,
188,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,10,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,
188,4,10,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
188,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,11,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,
188,4,11,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,
188,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,12,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,
188,4,12,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
188,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,13,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,
188,4,13,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
188,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,14,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,
188,4,14,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,
188,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,15,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,
188,4,15,2,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,
188,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,16,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,
188,4,16,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
188,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,17,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,
188,4,17,2,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,
188,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
188,4,18,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,
188,4,18,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,
188,4,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,
189,2,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
189,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,
189,2,2,2,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,
189,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,
189,2,3,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,
189,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,
189,2,4,2,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,
189,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,5,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
189,2,5,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,
189,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,6,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,
189,2,6,2,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,
189,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,7,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,
189,2,7,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,
189,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,8,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,
189,2,8,2,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,
189,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,9,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
189,2,9,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
189,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,10,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,
189,2,10,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
189,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,11,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
189,2,11,2,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,
189,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,12,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,
189,2,12,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,
189,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,13,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,
189,2,13,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,
189,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,14,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,
189,2,14,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,
189,2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,15,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
189,2,15,2,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,
189,2,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,16,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,
189,2,16,2,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,
189,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,17,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
189,2,17,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,2,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
189,2,18,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,
189,2,18,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
189,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,
190,2,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
190,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,
190,2,2,2,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,
190,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,
190,2,3,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,
190,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,
190,2,4,2,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,
190,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,5,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
190,2,5,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,
190,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,6,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,
190,2,6,2,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,
190,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,
190,2,7,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,
190,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,8,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,
190,2,8,2,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,
190,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,9,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
190,2,9,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
190,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,10,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,
190,2,10,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
190,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,11,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
190,2,11,2,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,
190,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,12,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,
190,2,12,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,
190,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,13,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,
190,2,13,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,
190,2,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,14,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,
190,2,14,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,
190,2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,15,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,
190,2,15,2,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,
190,2,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,16,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,
190,2,16,2,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,
190,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,17,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
190,2,17,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,2,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
190,2,18,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,
190,2,18,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
190,2,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,
191,3,1,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,
191,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,
191,3,2,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
191,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,3,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,
191,3,3,2,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,
191,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,4,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,
191,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,
191,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,5,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
191,3,5,2,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,
191,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
191,3,6,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,
191,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,7,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,
191,3,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,
191,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
191,3,8,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,
191,3,8,2,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,
191,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
