id,tag,csn,Choicesituation,Scenario,Block,CS,Choice_,ASCsq,straealt,distanzalt,haufigkeitalt,parkenalt,freizeitalt,bvgalt,Abgeschlossen,LetzteSeite,Datumgestartet,DatumletzteAktivitt,WiealtsindSieinJahren,WielangelebenSiebereitsinB,WasistIhrePostleitzahl,Beruf_Sonst,WasstudierenSie,WasstudierenSieSonstiges,WieweitistdienchsteHaltest,WennjawievielwrdenSieeinm,Geschlecht,Beruf,Transportm,WiehufignutzenSieffentlich,WiekommenSiezurArbeitStud,WievielGeldstehtIhnenmonatli,SindSiegrundstzlichbereitf,WrenSiebereitsichfrdasP,WelcheParteihabenSiebeider,LebenminderjhrigeKinderinIh,WohnenSieinnerhalboderauerh,BesitzenSieeinFahrrad,BesitzenSieeinAuto,_merge
222,0,1466,33,3,3,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:53:44,44,2014-07-08 13:47:14,2014-07-08 13:53:44,23.0,4.0,10827.0,,Sonstiges,Biochemie,5,200.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,800 - 1500 ,Ja,Ja,Grüne,Nein,innerhalb,Nein,Nein,using only (2)
222,0,1467,36,1,3,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,wie heute,unbewachter Parkplatz vorhanden,wie heute,50% günstiger,2014-07-08 13:53:44,44,2014-07-08 13:47:14,2014-07-08 13:53:44,23.0,4.0,10827.0,,Sonstiges,Biochemie,5,200.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,800 - 1500 ,Ja,Ja,Grüne,Nein,innerhalb,Nein,Nein,matched (3)
222,0,1467,36,2,3,Konzept A,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,häufiger,wie heute,40% mehr Freizeitflächen,25% teurer,2014-07-08 13:53:44,44,2014-07-08 13:47:14,2014-07-08 13:53:44,23.0,4.0,10827.0,,Sonstiges,Biochemie,5,200.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,800 - 1500 ,Ja,Ja,Grüne,Nein,innerhalb,Nein,Nein,matched (3)
222,0,1467,36,3,3,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:53:44,44,2014-07-08 13:47:14,2014-07-08 13:53:44,23.0,4.0,10827.0,,Sonstiges,Biochemie,5,200.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,800 - 1500 ,Ja,Ja,Grüne,Nein,innerhalb,Nein,Nein,using only (2)
223,1,1468,1,1,1,Konzept B,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,wie heute,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,wie heute,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1468,1,2,1,Konzept B,1,0,wie heute,3 Minuten,häufiger,wie heute,20% mehr Freizeitflächen,kostenfrei,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1468,1,3,1,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1469,6,1,1,Konzept B,0,0,wie heute,wie heute,wie heute,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,wie heute,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1469,6,2,1,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,deutlich häufiger,wie heute,wie heute,50% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1469,6,3,1,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1470,7,1,1,Konzept B,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,häufiger,wie heute,wie heute,50% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1470,7,2,1,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,deutlich häufiger,wie heute,20% mehr Freizeitflächen,wie heute,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1470,7,3,1,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1471,13,1,1,Konzept B,0,0,wie heute,wie heute,häufiger,unbewachter Parkplatz vorhanden,wie heute,25% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1471,13,2,1,Konzept B,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,wie heute,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,75% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1471,13,3,1,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1472,18,1,1,Konzept A,1,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,häufiger,wie heute,wie heute,25% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1472,18,2,1,Konzept A,0,0,wie heute,wie heute,häufiger,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,kostenfrei,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1472,18,3,1,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1473,19,1,1,Konzept A,1,0,wie heute,3 Minuten,deutlich häufiger,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,75% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1473,19,2,1,Konzept A,0,0,wie heute,6 Minuten,häufiger,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1473,19,3,1,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1474,25,1,1,Konzept B,0,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,deutlich häufiger,wie heute,40% mehr Freizeitflächen,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1474,25,2,1,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,deutlich häufiger,bewachter Parkplatz vorhanden,wie heute,50% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1474,25,3,1,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1475,30,1,1,Konzept B,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,deutlich häufiger,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1475,30,2,1,Konzept B,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,wie heute,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,75% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1475,30,3,1,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
223,0,1476,31,1,1,Konzept A,1,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,wie heute,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,kostenfrei,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1476,31,2,1,Konzept A,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,wie heute,bewachter Parkplatz vorhanden,wie heute,25% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,matched (3)
223,0,1476,31,3,1,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:56:52,44,2014-07-08 13:47:56,2014-07-08 13:56:52,24.0,6.0,13357.0,,Sonstiges,Medieninformatik,7,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Andere,Nein,außerhalb,Ja,Nein,using only (2)
225,1,1477,5,1,4,Konzept B,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,wie heute,wie heute,wie heute,wie heute,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1477,5,2,4,Konzept B,1,0,wie heute,6 Minuten,wie heute,bewachter Parkplatz vorhanden,wie heute,wie heute,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1477,5,3,4,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1478,10,1,4,Konzept A,1,0,wie heute,wie heute,wie heute,wie heute,40% mehr Freizeitflächen,50% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1478,10,2,4,Konzept A,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,häufiger,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,kostenfrei,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1478,10,3,4,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1479,11,1,4,Konzept B,0,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,häufiger,bewachter Parkplatz vorhanden,wie heute,wie heute,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1479,11,2,4,Konzept B,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,häufiger,bewachter Parkplatz vorhanden,wie heute,50% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1479,11,3,4,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1480,17,1,4,Konzept A,1,0,wie heute,6 Minuten,häufiger,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1480,17,2,4,Konzept A,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,deutlich häufiger,wie heute,20% mehr Freizeitflächen,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1480,17,3,4,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1481,22,1,4,Konzept B,0,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,häufiger,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,75% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1481,22,2,4,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,wie heute,wie heute,40% mehr Freizeitflächen,75% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1481,22,3,4,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1482,23,1,4,Konzept B,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,deutlich häufiger,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1482,23,2,4,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,wie heute,wie heute,20% mehr Freizeitflächen,kostenfrei,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1482,23,3,4,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1483,29,1,4,Konzept B,0,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,deutlich häufiger,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1483,29,2,4,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,häufiger,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1483,29,3,4,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1484,34,1,4,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,deutlich häufiger,unbewachter Parkplatz vorhanden,wie heute,kostenfrei,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1484,34,2,4,Konzept A,0,0,wie heute,3 Minuten,deutlich häufiger,unbewachter Parkplatz vorhanden,wie heute,50% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1484,34,3,4,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
225,0,1485,35,1,4,Konzept B,0,0,wie heute,6 Minuten,wie heute,wie heute,20% mehr Freizeitflächen,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1485,35,2,4,Konzept B,1,0,wie heute,wie heute,deutlich häufiger,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,75% günstiger,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,matched (3)
225,0,1485,35,3,4,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-08 13:58:05,44,2014-07-08 13:50:06,2014-07-08 13:58:05,24.0,3.0,10245.0,,Sonstiges,mathematik,1,1.0,männlich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,800 - 1500 ,Ja,Nein,keine Angabe,keine Angabe,innerhalb,Ja,Nein,using only (2)
226,1,1486,3,1,2,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,häufiger,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,50% günstiger,2014-07-08 13:56:52,44,2014-07-08 13:52:13,2014-07-08 13:56:52,26.0,6.0,12055.0,,,,5,200.0,männlich,berufstätig,Fahrrad,mehrmals im Monat,Fahrrad,1500 - 3000 ,Ja,Nein,SPD,Nein,innerhalb,Ja,Nein,matched (3)
